context_id,state,sample_id,theta_hat
1,0,1,0.5685950413223141
1,0,2,0.5429497568881686
1,0,3,0.5361842105263158
1,0,4,0.52
1,0,5,0.5507487520798668
1,0,6,0.5292207792207793
1,0,7,0.5179153094462541
1,0,8,0.5284552845528455
1,0,9,0.5105008077544426
1,0,10,0.52
1,0,11,0.5603305785123966
1,0,12,0.556836902800659
1,0,13,0.5191082802547771
1,0,14,0.5232744783306581
1,0,15,0.5367047308319739
1,0,16,0.47269890795631825
1,0,17,0.5
1,0,18,0.5117739403453689
1,0,19,0.5681063122923588
1,0,20,0.5296
1,0,21,0.5344262295081967
1,0,22,0.5481727574750831
1,0,23,0.5121163166397416
1,0,24,0.5538971807628524
1,0,25,0.5415986949429038
1,0,26,0.5257234726688103
1,0,27,0.47131782945736433
1,0,28,0.4845201238390093
1,0,29,0.5193548387096775
1,0,30,0.5007923930269413
1,0,31,0.5380875202593193
1,0,32,0.5039123630672926
1,0,33,0.581787521079258
1,0,34,0.5095541401273885
1,0,35,0.5840407470288624
1,0,36,0.5306451612903226
1,0,37,0.5160256410256411
1,0,38,0.49759229534510435
1,0,39,0.5151033386327504
1,0,40,0.5544554455445545
1,0,41,0.5129449838187702
1,0,42,0.5150554675118859
1,0,43,0.5254777070063694
1,0,44,0.5103668261562998
1,0,45,0.5397350993377483
1,0,46,0.5159744408945687
1,0,47,0.5491803278688525
1,0,48,0.49128367670364503
1,0,49,0.5095238095238095
1,0,50,0.5070866141732283
1,0,51,0.49919743178170145
1,0,52,0.5562913907284768
1,0,53,0.5088566827697263
1,0,54,0.4968553459119497
1,0,55,0.5462046204620462
1,0,56,0.5111111111111111
1,0,57,0.5128205128205128
1,0,58,0.5396039603960396
1,0,59,0.5222222222222223
1,0,60,0.520259319286872
1,0,61,0.4723076923076923
1,0,62,0.542713567839196
1,0,63,0.5096463022508039
1,0,64,0.5513245033112583
1,0,65,0.46615384615384614
1,0,66,0.5123152709359606
1,0,67,0.5039494470774092
1,0,68,0.5463576158940397
1,0,69,0.5209677419354839
1,0,70,0.5314009661835749
1,0,71,0.545751633986928
1,0,72,0.5369774919614148
1,0,73,0.5191693290734825
1,0,74,0.5275974025974026
1,0,75,0.49841772151898733
1,0,76,0.5409015025041736
1,0,77,0.5281803542673108
1,0,78,0.5396039603960396
1,0,79,0.5311475409836065
1,0,80,0.5143312101910829
1,0,81,0.5269168026101142
1,0,82,0.5
1,0,83,0.5374592833876222
1,0,84,0.46564885496183206
1,0,85,0.5008025682182986
1,0,86,0.4890625
1,0,87,0.529886914378029
1,0,88,0.5168
1,0,89,0.5
1,0,90,0.5495934959349593
1,0,91,0.5407166123778502
1,0,92,0.5087440381558028
1,0,93,0.555008210180624
1,0,94,0.5419354838709678
1,0,95,0.4723926380368098
1,0,96,0.5361842105263158
1,0,97,0.5224358974358975
1,0,98,0.5039745627980922
1,0,99,0.5445544554455446
1,0,100,0.5253682487725041
1,0,101,0.5
1,0,102,0.5468227424749164
1,0,103,0.5258064516129032
1,0,104,0.5015723270440252
1,0,105,0.5290322580645161
1,0,106,0.5505804311774462
1,0,107,0.5621890547263682
1,0,108,0.5553719008264463
1,0,109,0.5579831932773109
1,0,110,0.5161290322580645
1,0,111,0.5209677419354839
1,0,112,0.4936708860759494
1,0,113,0.5007974481658692
1,0,114,0.5168539325842697
1,0,115,0.4945054945054945
1,0,116,0.526829268292683
1,0,117,0.5016025641025641
1,0,118,0.5188834154351396
1,0,119,0.5104333868378812
1,0,120,0.4691358024691358
1,0,121,0.5384615384615384
1,0,122,0.5031545741324921
1,0,123,0.5564784053156147
1,0,124,0.5209677419354839
1,0,125,0.507177033492823
1,0,126,0.49293563579277866
1,0,127,0.5271565495207667
1,0,128,0.5583333333333333
1,0,129,0.49606299212598426
1,0,130,0.5355987055016181
1,0,131,0.5572139303482587
1,0,132,0.5209677419354839
1,0,133,0.5024154589371981
1,0,134,0.4537177541729894
1,0,135,0.509493670886076
1,0,136,0.4944356120826709
1,0,137,0.5135566188197768
1,0,138,0.5508196721311476
1,0,139,0.5210355987055016
1,0,140,0.5709459459459459
1,0,141,0.5490196078431373
1,0,142,0.5197472353870458
1,0,143,0.5416666666666666
1,0,144,0.475968992248062
1,0,145,0.5062893081761006
1,0,146,0.5185185185185185
1,0,147,0.5070866141732283
1,0,148,0.4959871589085072
1,0,149,0.5218093699515347
1,0,150,0.4928909952606635
1,0,151,0.518341307814992
1,0,152,0.5505804311774462
1,0,153,0.5047770700636943
1,0,154,0.5135135135135135
1,0,155,0.5039619651347068
1,0,156,0.5469522240527183
1,0,157,0.5566502463054187
1,0,158,0.5360655737704918
1,0,159,0.5491803278688525
1,0,160,0.5460526315789473
1,0,161,0.546191247974068
1,0,162,0.484472049689441
1,0,163,0.5439739413680782
1,0,164,0.5174050632911392
1,0,165,0.5103338632750397
1,0,166,0.555008210180624
1,0,167,0.5240384615384616
1,0,168,0.4790697674418605
1,0,169,0.49291338582677163
1,0,170,0.5618729096989966
1,0,171,0.4984126984126984
1,0,172,0.5160771704180064
1,0,173,0.5284552845528455
1,0,174,0.5469522240527183
1,0,175,0.48073959938366717
1,0,176,0.5265700483091788
1,0,177,0.48598130841121495
1,0,178,0.5079617834394905
1,0,179,0.4748858447488584
1,0,180,0.5135135135135135
1,0,181,0.5328947368421053
1,0,182,0.5241935483870968
1,0,183,0.5080128205128205
1,0,184,0.5146103896103896
1,0,185,0.5581395348837209
1,0,186,0.4845201238390093
1,0,187,0.494488188976378
1,0,188,0.5208333333333334
1,0,189,0.5248796147672552
1,0,190,0.5307443365695793
1,0,191,0.48346456692913387
1,0,192,0.5088
1,0,193,0.5097402597402597
1,0,194,0.5394736842105263
1,0,195,0.5369458128078818
1,0,196,0.5460526315789473
1,0,197,0.4984076433121019
1,0,198,0.4859375
1,0,199,0.5445705024311183
1,0,200,0.5119236883942766
1,1,1,0.1291139240506329
1,1,2,0.12532637075718014
1,1,3,0.1683673469387755
1,1,4,0.136
1,1,5,0.17042606516290726
1,1,6,0.15364583333333334
1,1,7,0.17875647668393782
1,1,8,0.15584415584415584
1,1,9,0.17060367454068243
1,1,10,0.13333333333333333
1,1,11,0.14430379746835442
1,1,12,0.14249363867684478
1,1,13,0.12365591397849462
1,1,14,0.13527851458885942
1,1,15,0.14987080103359174
1,1,16,0.15598885793871867
1,1,17,0.11388888888888889
1,1,18,0.10192837465564739
1,1,19,0.1407035175879397
1,1,20,0.12
1,1,21,0.1641025641025641
1,1,22,0.17336683417085427
1,1,23,0.17060367454068243
1,1,24,0.16120906801007556
1,1,25,0.1421188630490956
1,1,26,0.1349206349206349
1,1,27,0.14366197183098592
1,1,28,0.11581920903954802
1,1,29,0.15263157894736842
1,1,30,0.14634146341463414
1,1,31,0.13315926892950392
1,1,32,0.11080332409972299
1,1,33,0.1547911547911548
1,1,34,0.1424731182795699
1,1,35,0.1630170316301703
1,1,36,0.13421052631578947
1,1,37,0.14361702127659576
1,1,38,0.17771883289124668
1,1,39,0.1293800539083558
1,1,40,0.14720812182741116
1,1,41,0.17015706806282724
1,1,42,0.12195121951219512
1,1,43,0.11290322580645161
1,1,44,0.14209115281501342
1,1,45,0.17676767676767677
1,1,46,0.13636363636363635
1,1,47,0.14102564102564102
1,1,48,0.15989159891598917
1,1,49,0.13243243243243244
1,1,50,0.1178082191780822
1,1,51,0.17506631299734748
1,1,52,0.15151515151515152
1,1,53,0.1662269129287599
1,1,54,0.13186813186813187
1,1,55,0.1598984771573604
1,1,56,0.12972972972972974
1,1,57,0.15159574468085107
1,1,58,0.17258883248730963
1,1,59,0.11351351351351352
1,1,60,0.16449086161879894
1,1,61,0.12285714285714286
1,1,62,0.19602977667493796
1,1,63,0.164021164021164
1,1,64,0.1590909090909091
1,1,65,0.13714285714285715
1,1,66,0.2020460358056266
1,1,67,0.1307901907356948
1,1,68,0.1691919191919192
1,1,69,0.15263157894736842
1,1,70,0.13192612137203166
1,1,71,0.14175257731958762
1,1,72,0.11904761904761904
1,1,73,0.13368983957219252
1,1,74,0.15364583333333334
1,1,75,0.14402173913043478
1,1,76,0.19201995012468828
1,1,77,0.13720316622691292
1,1,78,0.17258883248730963
1,1,79,0.1717948717948718
1,1,80,0.13440860215053763
1,1,81,0.165374677002584
1,1,82,0.1366120218579235
1,1,83,0.14766839378238342
1,1,84,0.11594202898550725
1,1,85,0.1724137931034483
1,1,86,0.13055555555555556
1,1,87,0.13910761154855644
1,1,88,0.13866666666666666
1,1,89,0.17724867724867724
1,1,90,0.12467532467532468
1,1,91,0.13989637305699482
1,1,92,0.14016172506738545
1,1,93,0.13554987212276215
1,1,94,0.11842105263157894
1,1,95,0.11494252873563218
1,1,96,0.1683673469387755
1,1,97,0.13297872340425532
1,1,98,0.14555256064690028
1,1,99,0.1649746192893401
1,1,100,0.17737789203084833
1,1,101,0.12912087912087913
1,1,102,0.1865671641791045
1,1,103,0.14210526315789473
1,1,104,0.12362637362637363
1,1,105,0.1394736842105263
1,1,106,0.163727959697733
1,1,107,0.14609571788413098
1,1,108,0.14936708860759493
1,1,109,0.18024691358024691
1,1,110,0.16052631578947368
1,1,111,0.15
1,1,112,0.15489130434782608
1,1,113,0.1581769436997319
1,1,114,0.14588859416445624
1,1,115,0.1322314049586777
1,1,116,0.16103896103896104
1,1,117,0.1675531914893617
1,1,118,0.1918158567774936
1,1,119,0.15915119363395225
1,1,120,0.13636363636363635
1,1,121,0.15681233933161953
1,1,122,0.1284153005464481
1,1,123,0.16080402010050251
1,1,124,0.15
1,1,125,0.14745308310991956
1,1,126,0.1349862258953168
1,1,127,0.12032085561497326
1,1,128,0.1625
1,1,129,0.136986301369863
